title,link,time,source
"馬場密探048｜「極上紗瓏」三戰全勝 (Racecourse Insider 048 | ""Salon S"" unbeaten in three starts)",https://www.stheadline.com/realtime-racing/3546519/馬場密探048極上紗瓏三戰全勝,2026-02-24 00:13 (2026-02-22 18:42 HKT),singtao_racing
"馬場浮世繪│文家良「閃電」食頭胡 (Racecourse Ukiyo-e | Man Ka-leung's ""Lightning"" wins on debut)",https://www.stheadline.com/realtime-racing/3546506/馬場浮世繪文家良閃電食頭胡,2026-02-24 00:13 (2026-02-22 18:30 HKT),singtao_racing
"馬場密探048｜「泰力」後上爆大冷 (Racecourse Insider 048 | ""Tylik"" comes from behind to cause major upset)",https://www.stheadline.com/realtime-racing/3546516/馬場密探048泰力後上爆大冷,2026-02-24 00:13 (2026-02-22 18:23 HKT),singtao_racing
"馬場浮世繪│踏入馬年  伍鵬志例牌「友瑩」 (Racecourse Ukiyo-e | Entering the Year of the Horse, Pierre Ng's customary ""Able Friend"")",https://www.stheadline.com/realtime-racing/3546504/馬場浮世繪踏入馬年-伍鵬志例牌友瑩,2026-02-24 00:13 (2026-02-22 18:20 HKT),singtao_racing
"馬場密探048｜「嘉應高昇」寫下歷史 (Racecourse Insider 048 | ""Ka Ying Rising"" writes history)",https://www.stheadline.com/realtime-racing/3546497/馬場密探048嘉應高昇寫下歷史,2026-02-24 00:13 (2026-02-22 18:03 HKT),singtao_racing
"馬場密探048｜「亨驥」後上輕鬆勝出 (Racecourse Insider 048 | ""Hing Kee"" comes from behind to win easily)",https://www.stheadline.com/realtime-racing/3546491/馬場密探048亨驥後上輕鬆勝出,2026-02-24 00:13 (2026-02-22 16:44 HKT),singtao_racing
"馬場密探048｜「友瑩亮」大熱輕勝 (Racecourse Insider 048 | ""Able Bright"", the heavy favourite, wins easily)",https://www.stheadline.com/realtime-racing/3546483/馬場密探048友瑩亮大熱輕勝,2026-02-24 00:13 (2026-02-22 16:32 HKT),singtao_racing
"艾兆禮為「非惟僥倖」爭連捷 (Atzeni aims for consecutive wins with ""More Than Lucky"")",https://www.stheadline.com/realtime-racing/3546441/艾兆禮為非惟僥倖爭連捷,2026-02-24 00:13 (2026-02-22 16:30 HKT),singtao_racing
"馬場密探048｜「醒目高球」輕鬆奪標 (Racecourse Insider 048 | ""Smart Golf"" wins easily)",https://www.stheadline.com/realtime-racing/3546475/馬場密探048醒目高球輕鬆奪標,2026-02-24 00:13 (2026-02-22 15:44 HKT),singtao_racing
"馬場密探048｜「星際快車」順利三連捷 (Racecourse Insider 048 | ""Star Express"" smoothly achieves three consecutive wins)",https://www.stheadline.com/realtime-racing/3546462/馬場密探048星際快車順利三連捷,2026-02-24 00:13 (2026-02-22 14:52 HKT),singtao_racing
"馬場密探048｜「型到爆」田草首捷 (Racecourse Insider 048 | ""Incredible"" scores first win on Sha Tin turf)",https://www.stheadline.com/realtime-racing/3546459/馬場密探048型到爆田草首捷,2026-02-24 00:13 (2026-02-22 14:24 HKT),singtao_racing
"馬場密探048｜「香港仔」今季第二捷 (Racecourse Insider 048 | ""Aberdeen"" scores second win this season)",https://www.stheadline.com/realtime-racing/3546455/馬場密探048香港仔今季第二捷,2026-02-24 00:13 (2026-02-22 14:11 HKT),singtao_racing
"馬場密探048｜「閃電小子」大熱響頭炮 (Racecourse Insider 048 | ""Lightning Boy"", the heavy favourite, wins on debut)",https://www.stheadline.com/realtime-racing/3546450/馬場密探048閃電小子大熱響頭炮,2026-02-24 00:13 (2026-02-22 13:41 HKT),singtao_racing
"【フェブラリーS】吉田勝己オーナー「ルメール騎手は本当に凄い」 残り100メートルで“V確信” ([February Stakes] Owner Katsumi Yoshida: ""Jockey Lemaire is truly amazing"" — ""Sure of victory"" with 100 meters to go)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1VUEhuZm9lMVk0N1hvS0xnNktEcmdlbXlVZjdSSnE4SzZRN0hWbHpNaHJUaG1RWVo4RHQ5aFRQNXRrWXpNbjJaSUYzdFNVVWpGRVViSGdDZVNNNkR1ZHlZ?oc=5,"Sun, 22 Feb 2026 20:30:00 GMT",netkeiba_news
"【先週のJRA抹消馬】重賞2勝のヤマニンサルバム、25年シルクロードS覇者のエイシンフェンサーなど ([JRA Horses Retired Last Week] Yamanin Sarbam, winner of two graded races, Eishin Fencer, winner of the '25 Silk Road Stakes, and others)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBYejJHaWFHT0hPZGpWYlhLVnpkMkQ4b3dxYnEtSWIyelc4blFjb3laMnQyaXpic3F3X3dvb3hqN0FGUTBJTkpIeEhnTEZ2bnFMc201LWktMHlaOHRNSWww?oc=5,"Mon, 23 Feb 2026 02:15:00 GMT",netkeiba_news
"【フェブラリーS】コスタノヴァを連覇に導いたルメール騎手「スタートは心配でしたから、よかったです」 ([February Stakes] Jockey Lemaire, who guided Costanova to consecutive victories: ""I was worried about the start, so it went well"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9CNXF4Z1hnYXFDek5sOE15blZjOER3S1ZoT25qeXBvcGxOTEYyaDFIVjRiNnhUTm94UVFMMmJFNUN4aXZPSzNYTUFGNkZGZXptdWZGMDA0NzN5VkhaX1g4?oc=5,"Sun, 22 Feb 2026 21:00:00 GMT",netkeiba_news
"【フェブラリーS・レースメモ】コスタノヴァの連覇はコパノリッキー、カフェファラオに次いで3頭目の偉業 ([February Stakes Race Notes] Costanova's consecutive victories mark the third horse to achieve this feat, following Copano Rickey and Cafe Pharoah)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1oUjNqTk1rbGdEUXExQmhNVVVaV3Q2MUJ2Zlh1cm1hdGFNMmNJRUxHS1ZOeFlla0NPTXdtcFhZbjBsdEZwN2ROYTNRTzRTMm1JNk50ZG5nbGNLUG9CNVl3?oc=5,"Sun, 22 Feb 2026 21:10:00 GMT",netkeiba_news
【チューリップ賞展望】良血アランカールが始動 母子制覇なるか タイセイボーグは手堅さが光る ([Tulip Stakes Outlook] Well-bred Arancarl to make debut; can mother-child victory be achieved? Taisei Borg's consistency shines),https://news.google.com/rss/articles/CBMiX0FVX3lxTE9YeDdNM2haWl9qWmJhZlRKN21pZVB0Y195c21IeUtELWV5MU5GQzA3RlJJQXV3UlNhUzllV09jRXRKTUlTN2N4ajJtRlVVUWdHTkE5YmJoWkI1dGpUcklN?oc=5,"Sun, 22 Feb 2026 13:28:16 GMT",netkeiba_news
"【かきつばた記念】川田将雅騎手「もともと持っているポテンシャルで勝ち切ってくれた」ダノンフィーゴが重賞初V ([Kakitsubata Kinen] Jockey Yuga Kawada: ""It won with the potential it originally possessed."" Danon Figo wins first graded race)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBiVGJwQ0JrbzZjNEdRYTYtek5GdHVwcnZaNVRDaHJyZVZlV3hxemt5emNkRmFVa19iNWRUMi0wempOTVBhZmIySjlWNF9oMFlnXzU1M3VTRWtqZVY3RFRN?oc=5,"Mon, 23 Feb 2026 08:59:00 GMT",netkeiba_news
"浦和競馬場で「ウマ娘プリティーダービー」コラボ開催 声優トークショーも大盛況 (""Uma Musume Pretty Derby"" collaboration held at Urawa Racecourse, voice actor talk show also a huge success)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5GV0RZU0pUM3Q3cHl1bzQ0cWpjMHNkUkgzNFpnZUpLX3hVdjdiQWdPcFdydTVPYkFScnRDdWFleExnQVpmc3FrX0drUDRYUVBPX0xjQzJabG9wbzY0Ty1z?oc=5,"Mon, 23 Feb 2026 12:04:31 GMT",netkeiba_news
"ジョアン・モレイラ騎手が4月7日から香港シーズン最終日の7月15日まで期間限定騎乗へ 香港JC発表 (Hong Kong JC announces jockey Joao Moreira to ride for a limited period from April 7th to July 15th, the final day of the Hong Kong season)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE16VGNCblVZREJHc2RzOGo4SnJTWmdNQUlPYXlwWUtTSkV1Mnp3VUI3UmZpS0F5SzlaX2Rud291OFRDd3JJdGg2M3NGejZWYXFmZTZHWTBrT3MyQjM0OUFF?oc=5,"Mon, 23 Feb 2026 07:21:18 GMT",netkeiba_news
"【オーシャンS】上り馬フリッカージャブの西園翔調教師が重賞で最後の親子対決 父親の西園正調教師は今週ラスト ([Ocean Stakes] Trainer Sho Nishizono of up-and-coming Flicker Jab in final father-son graded race showdown; father, Trainer Tadashi Nishizono, retires this week)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE52M3F3Qm10ZFBZY3JCOU5aOXQ2d3M4ZWFieFVRdFlrWFNMSkFudGRsYW5LcDVxOHd5bmRQbXJsYzAzWGxvYWc3NW1ULU1vazdYWlVXcS1JV01Xa1dJQzNj?oc=5,"Mon, 23 Feb 2026 03:30:00 GMT",netkeiba_news
"【競走伝】“地方の雄”が単勝万馬券で突然の大駆け 重賞昇格元年に鮮やかな3年ぶりV 06年オーシャンS ([Race Chronicle] ""Local hero"" makes a sudden big run at 10,000-yen win odds, a brilliant first graded race victory in 3 years at the 2006 Ocean Stakes)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9oblpVUmFwSzh3MWtBdW9YNlozYnZBYlJIbElXY1J4NF9LLWpIeUVKa0RCQW5mZThWSU1NajNDbVVTTnp4ZXljaXpSNTFEejUtR0Y2U2g3c0FUSTVKZDJV?oc=5,"Mon, 23 Feb 2026 03:20:00 GMT",netkeiba_news
"【チューリップ賞展望】武豊騎手とアランカールが桜花賞切符をつかむ ソルパッサーレも末脚比べなら ([Tulip Stakes Outlook] Jockey Yutaka Take and Arancarl to grab Oka Sho ticket; Sol Passare also, if it's a sprint finish)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBVckxadjY4WnhUNjFQX2lpSWVPY1dEU21FWmc0cUsyZHowMmNDZFpMNjctc0NHZ01MaXdOTXpmWmtOMFIyNndPb2ZiVEdhN2l4WjB6Z0ROU0pnQ21RcElJ?oc=5,"Mon, 23 Feb 2026 02:53:00 GMT",netkeiba_news
"【チューリップ賞】佐賀のニューヒロイン、サキドリトッケンが追い切り。真島元徳調教師「仕上がりは問題なく順調」 ([Tulip Stakes] Saga's new heroine, Sakidori Tokken, has workout. Trainer Motonori Mashima: ""Preparation is smooth without issues"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5fX0x1d3pCeGwtZktKYmdKcGF0N0h1SnRFa3JFQ2J5SmRSMFN3czQ3eEVYcFBwMThETURCaTk1d1RBcm9HOElNcndsZjlITXAxUGNGakNPN2kxWFRibHBN?oc=5,"Mon, 23 Feb 2026 08:15:00 GMT",netkeiba_news
"【フェブラリーS】コスタノヴァ 史上3頭目の連覇! ルメールは12年連続G1勝利「安全に乗りました」 ([February Stakes] Costanova achieves third consecutive victory in history! Lemaire's 12th consecutive G1 win: ""I rode safely"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9wVHJpY1Y0SnZCMDJCUFQ2LXFUcFNlWm1YekRYak9panlSanJ6R3JRTWRCRFZOdmhpd01ha0U4MGxtTGZ2emlSc1FMbUo0VENRNnpQX1hkMHFBc01xM0xZ?oc=5,"Sun, 22 Feb 2026 20:30:00 GMT",netkeiba_news
"【ばんえい競馬】メムロボブサップがチャンピオンC連覇 重賞勝利数、獲得賞金で史上最多記録を更新! ([Banei Horse Racing] Memuro Bob Sapp wins Champion Cup consecutively, breaks record for most graded race wins and prize money earned in history!)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE82ZWtBb2dXRDRXZ2s2ZHNXcGpxTWhmQ0RETFZTNzlvTDk3U0Iwd0JSc2U0SDdZSHlsdGhuczZiN0hvR3dQUnczWC1WSnlKUzlMRTNfeWw5Wnc4bTgzU1M4?oc=5,"Sun, 22 Feb 2026 12:31:00 GMT",netkeiba_news
"ダンビュライト死す…12歳 腸捻転のため 17年皐月賞3着、18年AJC杯&amp;19年京都記念V (Danburite dies at 12 due to colic; 3rd in 2017 Satsuki Sho, won 2018 AJCC & 2019 Kyoto Kinen)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBBWTVwa1l5TTZkX2RSZWQ0MU0tOFBXX3BVbkZEcEZGUUlSVWs1am9CM2l6ZDQ1TER1N2FxLXFELWZoU09ycFYycmo5TURPQjlZOEFvS280Q3BsaDRpd0xN?oc=5,"Mon, 23 Feb 2026 10:37:49 GMT",netkeiba_news
"【東京4R】マイネルグレートV!荻野極 現役48人目のJRA通算300勝「ファンの皆さまにも感謝」 ([Tokyo Race 4] Meiner Great wins! Kiwamu Ogino achieves 300th JRA career win, 48th active jockey to do so: ""Thanks to all the fans"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5ZZV8zdnJkN2hqUi14NThFYXdvX2ttQ2JaMXptM2VVZkh2ZHFNVkpJcnZWQ2YyVzNhUEdhelFiX0FzcHpONFNzTjhrWnNlb3ZPRVdjdTBkUXZUU0lzRTRV?oc=5,"Sun, 22 Feb 2026 20:15:00 GMT",netkeiba_news
【中山記念展望】レーベンスティールが重賞5勝目を狙う ([Nakayama Kinen Outlook] Lebensstil aims for 5th graded race win),https://news.google.com/rss/articles/CBMiX0FVX3lxTE1aRlc3aDZxV0JuZ1lhSHNxbmZIMlpXU3BsNVhCVHMwcE43dEtIVzdLM25XMDdFVVJsYmF1c2xHN05CTXdwZGNGMWlDT2ZDUlRrUXdoMGE4dFVJZXViU2FF?oc=5,"Sun, 22 Feb 2026 13:24:45 GMT",netkeiba_news
"【オーシャンステークス展望】本来の姿に戻ったルガルがG1勝利の舞台で力を見せつける ([Ocean Stakes Outlook] Lugal, returned to original form, poised to show strength on a G1-winning stage)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE83MThTbjdoUjhlbEpxcFZ6dS1RcXgza0tyR0g3Yno3a2ktNWlvU0FtaW56Ry1tT250UlZnMzAzbDIyVGlNV09MY0pEdFI0NXB1bWlLUDU0LXlBem1LNEpJ?oc=5,"Sun, 22 Feb 2026 23:17:00 GMT",netkeiba_news
"美浦から現役最多勝の国枝栄調教師らが引退 解散厩舎の軌跡 (Trainer Sakae Kunieda, the active trainer with most wins, and others retire from Miho; the legacy of the disbanded stable)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9NVzVHYTFRQ21KSWx6dTZVZjJZQWM3WVVEZWQtbDcwVXZzNG9SLWhFQnZURUxtM2FOeGdLZ2tmVHVuMEtTLWFaMG1ZX1k1akU5S2FabXZpNU5RMDRQNzE4?oc=5,"Sun, 22 Feb 2026 23:00:00 GMT",netkeiba_news
国枝師「お疲れさま会」で弟子たちが感謝 (Trainer Kunieda's disciples express gratitude at his farewell party),https://news.google.com/rss/articles/CBMiX0FVX3lxTE8zdHFkUmF6c2xjNFk2eEhFZE1TMmJuSWFmaHJXdnRTaTFNQmZnYkp3VzJMdFN0MlZyX3dGNURGTWd1UDZ3NlBFNFE1cFVJSFBLcmM5R2djRlByYUU2U1hJ?oc=5,"Mon, 23 Feb 2026 21:00:00 GMT",netkeiba_news
"【チューリップ賞想定騎手】アランカールは武豊騎手、コニーアイランドは川田騎手 ([Tulip Stakes Expected Jockeys] Arancarl with Yutaka Take, Connie Island with Kawada)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1EYXhEazM2Rl85QWZuYWF5WHJHNldBdzVwcHd3cjNmRDVva201R3p2ZnRVY0dST1lFZS1QZktxb3dZVzJ0Sk5Mb3cxdTUtM0FrRm1RWERZNUluUEY3VkRr?oc=5,"Mon, 23 Feb 2026 10:00:00 GMT",netkeiba_news
"中山記念、チューリップ賞など3重賞/今週の競馬界の見どころ (Nakayama Kinen, Tulip Stakes, and 3 other graded races / This week's horse racing highlights)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBuUnN0ZnlnUmMxVWc4LUpRT3AtazJlZjV4UEp4RDJfaVZhY2dqYjlxU25TSlk5SXZ3U0JCMHJmWXhHb01oYVNheEdLUnBUTVNsUGxBb2VHUHNFVDJBeVVn?oc=5,"Sun, 22 Feb 2026 21:00:00 GMT",netkeiba_news
"【中山記念想定騎手】レーベンスティールは戸崎騎手、エコロヴァルツは横山武騎手 ([Nakayama Kinen Expected Jockeys] Lebensstil with Tosaki, Ecoro Waltz with Takeshi Yokoyama)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBSUWNkMkdzX1Y1NS1zSjEyRm1JckVDalZqZXJFb1ZnWkRMeVZ2WjctcF9pY1pWdlhIOW5JcHZsYTE5eXRqVlhYNzZtLUV5Ym5hM25UdEppRm1LMjZfWjI0?oc=5,"Mon, 23 Feb 2026 10:00:00 GMT",netkeiba_news
"【オーシャンS】ラストウィークに重賞Vなら3人目 西園正調教師が重賞ウィナー2頭で有終の美を飾る ([Ocean Stakes] Trainer Tadashi Nishizono to conclude with a flourish with two graded race winners; if he wins a graded race in his final week, he'd be the third to do so)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1IcjhRTzZCX2hEMmh5eThxei02ZGdhT3hDLXR5Mk9NSm85YUw0TzNSWGFxVjU3RUZaYllhY1BDdzFvNTI3dGNsQnZGLXBZNTVHWWhjWnNzVnZwbGhqTTJr?oc=5,"Mon, 23 Feb 2026 09:00:00 GMT",netkeiba_news
"【オーシャンS想定騎手】ママコチャは川田騎手、ルガルは鮫島駿騎手 ([Ocean Stakes Expected Jockeys] Mamakocha with Kawada, Lugal with Shun Sakai)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5fcnJOSjFuYmVUd1FodEFlT0dnUUU5b0hFS1FPVTFHMFl2WjhZbU5EZVZBeFF4YXZmTkwyeExBaHFtelhBNy05WmNMLXZiTEZFUVVXcXJiMFpCaGxkaGhZ?oc=5,"Mon, 23 Feb 2026 10:00:00 GMT",netkeiba_news
"【フェブラリーＳ】コスタノヴァ 史上３頭目連覇！大外一気に差し切った ルメール「あ～良かった。出た」出遅れ癖も克服 ([February Stakes] Costanova achieves third consecutive victory in history! Wins decisively from far outside. Lemaire: ""Ah, that was good. It broke cleanly."" Also overcame a tendency to break slowly)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE54Ql9Pa21GaHZkdzgwaGVVdmRJSEVIZjJ0d2taNm5XY2hwSWhXTmRxZW1HVjVfaXFnY2I3UURXdVA5YnF0dHNFZm5xTkxRZjJTc3ZHNnNmcHRpYnJlZHdR?oc=5,"Sun, 22 Feb 2026 21:00:00 GMT",netkeiba_news
"【中山記念展望】重賞連勝を狙う４歳馬カラマティアノスが主役を務める ([Nakayama Kinen Outlook] 4-year-old Karamatianos, aiming for consecutive graded race wins, to play leading role)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBFdFo1U1hSQ3ZOSmJON2Nxb0NyOWFPTXVmcXJ6aEVDUWIzZlZ4YWdTRUd5SU95QzVINUNONWs0Mko1MGZyUmNhUHhVemV0N0Q2YjRIeDFwUjl4RDBGWVNz?oc=5,"Sun, 22 Feb 2026 12:26:00 GMT",netkeiba_news
"2月28日阪神が騎手ラストデー 藤岡佑介騎手「よくこんなに勝てたな」 JRA通算1109勝 (February 28th is Jockey Yusuke Fujioka's last day at Hanshin: ""I'm surprised I won so many"" - 1109 JRA career wins)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5CWkJKT3FlSFI2UHp2aTZIMVNub3RnQkIyeG0zVUlna003ZVpfRXRFM3I4SnFsMS1oM0F4SVlQdWxuLTlhVUZrbGUtN1F5QzdMVlpoc3B5WFpkTzN2cTZN?oc=5,"Mon, 23 Feb 2026 21:00:00 GMT",netkeiba_news
"【チューリップ賞】タイセイボーグ 譲れない桜切符 今季初戦で重賞初Vへ ([Tulip Stakes] Taisei Borg aims for first graded race win in season's first start, determined to secure Oka Sho ticket)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9maDRyYzBSd2s3TXEyZ3FPMzZOQ0F4MnVvcF95VlFTWlRhVFFrMXdKcmxPSW1PMHVGRm5SbGcybFhFTXVvdVpYV2ZVaFM0dHFSbHVHVTZlbHpVdmJRTm1J?oc=5,"Mon, 23 Feb 2026 20:30:00 GMT",netkeiba_news
"【チューリップ賞】母シンハライトは10年前にV アランカールが好仕上がり 斉藤崇調教師「本当にすごくここまで順調」 ([Tulip Stakes] Mother Sinhala Light won 10 years ago; Arancarl in good condition. Trainer Takashi Saito: ""Everything has gone very smoothly so far"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTE53eUcxa1FudngtYkRUeFRTLTdwNndxUkVrRWxWcGRiOEdCTmdjR0pGSWI3SUVpZDcwUU43UXN0YnR0V1FReWhtTjgwejFxWmlGYVJyMjZBZ1Z1U2hWZC1J?oc=5,"Mon, 23 Feb 2026 09:00:00 GMT",netkeiba_news
【かきつばた記念】ダノンフィーゴが3馬身差の完勝で重賞初制覇 友道康夫調教師は交流重賞初タイトル ([Kakitsubata Kinen] Danon Figo wins first graded race decisively by 3 lengths; Trainer Yasuo Tomomichi gets first inter-regional graded race title),https://news.google.com/rss/articles/CBMiX0FVX3lxTE9PWmppekNuUnJlcHJveXJMTGY3WmVIY1dyMlVJYmVxRGdnR1M1X3VSVTF6ejBfOG5MR0RtdENvZFpQYzFtSVl5TWVSaTdEZFVMU19KRGsyZmg2T3ItaFVj?oc=5,"Mon, 23 Feb 2026 22:00:00 GMT",netkeiba_news
和田竜と鈴木孝師に継承されていく岩元イズム (Iwamotism to be inherited by Ryuji Wada and Trainer Takashi Suzuki),https://news.google.com/rss/articles/CBMiX0FVX3lxTE5JSlFrTWJqMHZLemVjLXNtekloTXMzNjh3MlNFdXJwbVlvanF4c2Nwa29GUlB6UDVTMzgyUXFwc21OZ0p3OW9aekUxaUdKeHlqS1JhYWE2aEFBSXVYMTJV?oc=5,"Mon, 23 Feb 2026 21:00:00 GMT",netkeiba_news
"【中山記念】25年京成杯で大波乱演出のニシノエージェント 叩き2戦目、距離短縮でガラリ一変を狙う ([Nakayama Kinen] Nishino Agent, who caused a major upset in the '25 Keisei Hai, aims for a complete change with shorter distance in second start after layoff)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9PVjBPT253anZvNkUycGdDRG9ZWlhnakljazdYUTA1MHpob0hOZXp2RTJIRk1KdmdIXzRiWFE4bHUtX1VDZ2gzU3JZbllZcnpRLWdZMU9UZURGTGZZVy04?oc=5,"Mon, 23 Feb 2026 09:30:00 GMT",netkeiba_news
"【チューリップ賞】アランカール母子制覇で本番へ 鞍上に武豊迎え逆襲準備 母はオークス馬シンハライト ([Tulip Stakes] Arancarl aims for mother-child victory towards the main event, preparing for a counterattack with Yutaka Take in the saddle; mother is Oakes winner Sinhala Light)",https://news.google.com/rss/articles/CBMiX0FVX3lxTFB4OW9hYXpjb0RQVUFDVnZ2MnZKTlZsRG9wbXB1bWVQcmQ2WGRPbkc4U3FKQ0VVdUF3X1JlNGl2YVM5bmhwMFFZOXVOR0VOeUd6eGdKcnNkcnB5Y3NOalVZ?oc=5,"Mon, 23 Feb 2026 21:00:00 GMT",netkeiba_news
"【チューリップ賞展望】武豊と新コンビのアランカールが桜切符獲りへ ([Tulip Stakes Outlook] Arancarl, with new partner Yutaka Take, aims to secure Oka Sho ticket)",https://news.google.com/rss/articles/CBMiX0FVX3lxTE8xNGxUR0w0OHgtUDBkQ3EyT3VMR0ZxdDQ1LVl4UWE2RUZ3ZTJKUlBhZkZWMXQzOFlTNmlyemZBbWhmZDl5eHVQVERxQmRpRnpSc3M3MUVjRDItdklkMzNN?oc=5,"Sun, 22 Feb 2026 12:26:00 GMT",netkeiba_news
"人も馬も育てた国枝師 根底に流れる「石橋を叩いても渡らない」慎重さ (Trainer Kunieda, who nurtured both people and horses, characterized by the extreme prudence of ""not crossing a stone bridge without tapping it first"")",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBjbHFzVGtvQ1liMTZYOE1QaWlVdmNFSVBEaFNwbjN6NUVsYzVTeUxuTEZKemNCdnFYSzlueE9TTldxTFBFMmVNTTl0TFVUX0dHSExtZnB5Ujg4blNCTm13?oc=5,"Mon, 23 Feb 2026 20:25:00 GMT",netkeiba_news
